,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
2323,CDS,"product (GntR family transcriptional regulator), transl_table (11), protein_id (ref|WP_003872618.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003872618.1), ",1158011,1158772,761,1,37.8449408672799,37.8449408672799,37.8449408672799,37.8449408672799
2331,CDS,"product (ABC transporter ATP-binding protein), transl_table (11), protein_id (ref|WP_003877618.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003921938.1), ",1161266,1162003,737,2,44.23337856173677,44.23337856173677,44.23337856173677,44.23337856173677
2333,CDS,"product (fumarate reductase/succinate dehydrogenase flavoprotein subunit), transl_table (11), protein_id (ref|WP_033713637.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014382838.1), ",1162000,1164723,2723,3,37.20161586485494,11.45795078957033,37.20161586485494,37.20161586485494
2337,CDS,"product (serine hydrolase), transl_table (11), protein_id (ref|WP_019305632.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014385276.1), ",1165275,1166489,1214,3,33.19604612850083,16.09006040637012,33.19604612850083,33.19604612850083
2343,CDS,"product (dihydroorotase), EC_number (3.5.2.3), transl_table (11), protein_id (ref|WP_003872563.1|), note (catalyzes the formation of N-carbamoyl-L-aspartate from (S)-dihydroorotate in pyrimidine biosynthesis), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215897.1), ",1168143,1169435,1292,1,11.53250773993808,11.53250773993808,11.53250773993808,11.53250773993808
2347,CDS,"product (carbamoyl-phosphate synthase small subunit), transl_table (11), protein_id (ref|WP_003872561.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003872561.1), ",1170006,1171127,1121,1,20.7850133809099,20.7850133809099,20.7850133809099,20.7850133809099
2353,CDS,"product (helix-turn-helix domain-containing protein), transl_table (11), protein_id (ref|WP_003872558.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007774380.1), ",1175307,1175729,422,1,78.43601895734598,78.43601895734598,78.43601895734596,78.43601895734596
2361,CDS,"product (bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC), EC_number (4.1.1.36), EC_number (6.3.2.5), transl_table (11), protein_id (ref|WP_003872554.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977665.1), ",1177704,1178966,1262,2,90.33280507131536,26.38668779714738,90.33280507131538,90.33280507131538
2367,CDS,"product (alpha/beta hydrolase), transl_table (11), protein_id (ref|WP_003877623.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215916.1), ",1181960,1182922,962,1,41.06029106029106,41.06029106029106,41.06029106029106,41.06029106029106
2371,CDS,"product (primosomal protein N'), transl_table (11), protein_id (ref|WP_003877625.1|), note (binding of PriA to forked DNA starts the assembly of the primosome, also possesses 3'-5' helicase activity), inference (COORDINATES: similar to AA sequence:RefSeq:WP_020724950.1), ",1183797,1185764,1967,9,68.40366039654296,27.97266000112976,96.23792577529233,96.23792577529233
2375,CDS,"product (methyltransferase domain-containing protein), transl_table (11), protein_id (ref|WP_003877626.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877626.1), ",1186383,1187207,824,2,55.8252427184466,19.53883495145631,55.8252427184466,55.8252427184466
2389,CDS,"product (riboflavin synthase), EC_number (2.5.1.9), transl_table (11), protein_id (ref|WP_003872540.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003872540.1), ",1193912,1194511,599,1,90.98497495826378,90.98497495826378,90.98497495826378,90.98497495826378
2397,CDS,"product (hemophore-related protein), transl_table (11), protein_id (ref|WP_003877631.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877631.1), ",1196937,1197275,338,1,29.58579881656805,29.58579881656805,29.58579881656805,29.58579881656805
2399,CDS,"product (PPE family protein), transl_table (11), protein_id (ref|WP_010949097.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949097.1), ",1197379,1198845,1466,4,71.28240109140518,31.66780354706685,71.28240109140519,71.28240109140519
2405,CDS,"product (RNase adapter RapZ), transl_table (11), protein_id (ref|WP_003872531.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003872531.1), ",1202263,1203159,896,1,13.50446428571428,13.50446428571428,13.50446428571429,13.50446428571429
2407,CDS,"product (uridine diphosphate-N-acetylglucosamine-binding protein YvcK), transl_table (11), protein_id (ref|WP_085978621.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007774322.1), ",1203168,1204232,1064,1,25.09398496240601,25.09398496240601,25.09398496240602,25.09398496240602
2411,CDS,"product (IS256-like element IS1311 family transposase), transl_table (11), protein_id (ref|WP_010948700.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011777840.1), ",1205541,1206776,1235,1,29.55465587044534,29.55465587044534,29.55465587044534,29.55465587044534
2421,CDS,"product (PPE family protein), transl_table (11), protein_id (ref|WP_003876047.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977622.1), ",1210581,1211543,962,1,15.90436590436591,15.90436590436591,15.90436590436591,15.90436590436591
2423,CDS,"product (wax ester/triacylglycerol synthase family O-acyltransferase), transl_table (11), protein_id (ref|WP_010949102.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949102.1), ",1211696,1213090,1394,3,24.78479196556671,10.99952175992348,41.82209469153515,41.82209469153515
2433,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876053.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876053.1), ",1218068,1218442,374,1,100.0,100.0,100.0,100.0
2435,CDS,"product (DUF3556 domain-containing protein), transl_table (11), protein_id (ref|WP_003876054.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725410.1), ",1218614,1220359,1745,3,38.08022922636103,10.4297994269341,69.91404011461319,69.91404011461319
2437,CDS,"product (NAD(P)/FAD-dependent oxidoreductase), transl_table (11), protein_id (ref|WP_003877644.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876055.1), ",1220352,1221776,1424,2,62.64044943820225,33.56741573033707,62.64044943820225,62.64044943820225
2441,CDS,"product (phosphoglycerate kinase), transl_table (11), protein_id (ref|WP_003877645.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877645.1), ",1222923,1224170,1247,1,27.42582197273456,27.42582197273456,27.42582197273456,27.42582197273456
2447,CDS,"product (LLM class F420-dependent oxidoreductase), transl_table (11), protein_id (ref|WP_003876060.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725408.1), ",1225234,1226151,917,2,16.3576881134133,16.03053435114504,16.3576881134133,16.3576881134133
2449,CDS,"product (phosphoenolpyruvate carboxylase), EC_number (4.1.1.31), transl_table (11), protein_id (ref|WP_003877648.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_301490.1), ",1226255,1229062,2807,3,29.72924830780192,8.253176582353639,57.89098681866761,57.89098681866761
2459,CDS,"product (6-phosphogluconolactonase), EC_number (3.1.1.31), transl_table (11), protein_id (ref|WP_003876066.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725402.1), ",1232392,1233147,755,1,21.19205298013245,21.19205298013245,21.19205298013245,21.19205298013245
2461,CDS,"product (glucose-6-phosphate dehydrogenase assembly protein OpcA), transl_table (11), protein_id (ref|WP_003877652.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008258116.1), ",1233144,1234055,911,1,22.50274423710209,22.50274423710209,22.50274423710209,22.50274423710209
2471,CDS,"product (quinone oxidoreductase), transl_table (11), protein_id (ref|WP_003876072.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215970.1), ",1240222,1241196,974,1,31.31416837782341,31.31416837782341,31.31416837782341,31.31416837782341
2473,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876073.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977578.1), ",1241216,1241854,638,1,67.86833855799374,67.86833855799374,67.86833855799372,67.86833855799372
2481,CDS,"product (membrane protein), transl_table (11), protein_id (ref|WP_003876077.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215975.1), ",1244617,1246320,1703,5,59.95302407516148,28.05637110980622,59.95302407516148,59.95302407516148
2483,CDS,"product (transcriptional regulator), transl_table (11), protein_id (ref|WP_085978486.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007171864.1), ",1246371,1247168,797,1,18.19322459222083,18.19322459222083,18.19322459222083,18.19322459222083
2497,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003877660.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877660.1), ",1252669,1253388,719,1,71.21001390820584,71.21001390820584,71.21001390820584,71.21001390820584
2499,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003877661.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014385198.1), ",1253517,1254095,578,1,100.0,100.0,100.0,100.0
2501,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003877662.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877662.1), ",1254079,1254279,200,1,100.0,100.0,100.0,100.0
2515,CDS,"product (aconitate hydratase), transl_table (11), protein_id (ref|WP_085978609.1|), note (catalyzes the conversion of citrate to isocitrate), inference (COORDINATES: similar to AA sequence:RefSeq:WP_015356082.1), ",1260123,1262993,2870,1,8.013937282229964,8.013937282229964,8.013937282229966,8.013937282229966
2519,CDS,"product (NlpC/P60 family peptidoglycan endopeptidase RipA), transl_table (11), protein_id (ref|WP_003876095.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215993.1), ",1263942,1265354,1412,1,14.1643059490085,14.1643059490085,14.1643059490085,14.1643059490085
2521,CDS,"product (NlpC/P60 family peptidoglycan endopeptidase RipB), transl_table (11), protein_id (ref|WP_003876096.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007774254.1), ",1265380,1266114,734,1,21.93460490463215,21.93460490463215,21.93460490463215,21.93460490463215
2523,CDS,"product (MoxR family ATPase), transl_table (11), protein_id (ref|WP_003876097.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_302231.1), ",1266237,1267379,1142,1,9.89492119089317,9.89492119089317,9.89492119089317,9.89492119089317
2525,CDS,"product (DUF58 domain-containing protein), transl_table (11), protein_id (ref|WP_003876098.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215996.1), ",1267376,1268326,950,1,17.89473684210526,17.89473684210526,17.89473684210526,17.89473684210526
2541,CDS,"product (SPFH/Band 7/PHB domain protein), transl_table (11), protein_id (ref|WP_003876107.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725383.1), ",1274506,1275639,1133,2,24.27184466019417,24.27184466019417,58.16416593115622,58.16416593115622
2553,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876113.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014380435.1), ",1278345,1278680,335,1,58.80597014925372,58.80597014925372,58.80597014925373,58.80597014925373
2557,CDS,"product (HAMP domain-containing histidine kinase), transl_table (11), protein_id (ref|WP_003876115.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876115.1), ",1279708,1281150,1442,8,79.126213592233,49.86997226074896,100.0,100.0
2561,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003877672.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977522.1), ",1281554,1282543,989,1,27.50252780586451,27.50252780586451,27.50252780586451,27.50252780586451
2565,CDS,"product (methylmalonyl-CoA mutase small subunit), EC_number (5.4.99.2), transl_table (11), protein_id (ref|WP_003877673.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877673.1), ",1283553,1285430,1877,2,8.071390516782099,8.071390516782099,24.66702184336707,24.66702184336707
2567,CDS,"product (methylmalonyl-CoA mutase), EC_number (5.4.99.2), transl_table (11), protein_id (ref|WP_003876119.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877674.1), ",1285436,1287688,2252,3,16.34103019538188,12.96625222024867,16.34103019538188,16.34103019538188
2571,CDS,"product (serine hydrolase), transl_table (11), protein_id (ref|WP_003877676.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_216013.1), ",1288815,1290101,1286,2,15.55209953343701,15.55209953343701,56.92068429237947,56.92068429237947
2601,CDS,"product (non-ribosomal peptide synthetase), transl_table (11), protein_id (ref|WP_010949130.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949130.1), ",1309241,1321324,12083,16,25.23793759827857,4.121493006703633,89.85351320036415,89.85351320036415
2603,CDS,"product (carboxymuconolactone decarboxylase family protein), transl_table (11), protein_id (ref|WP_010949131.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876151.1), ",1321445,1322014,569,1,43.23374340949033,43.23374340949033,43.23374340949034,43.23374340949034
2605,CDS,"product (nitronate monooxygenase), transl_table (11), protein_id (ref|WP_003877690.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977456.1), ",1322077,1323195,1118,2,76.92307692307693,33.54203935599284,76.92307692307692,76.92307692307692
2609,CDS,"product (isoleucine--tRNA ligase), EC_number (6.1.1.5), transl_table (11), protein_id (ref|WP_003877692.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877692.1), ",1324371,1327532,3161,1,11.48370768744068,11.48370768744068,11.48370768744068,11.48370768744068
2613,CDS,"product (DNA polymerase IV), EC_number (2.7.7.7), transl_table (11), protein_id (ref|WP_003877694.1|), note (involved in translesion DNA polymerization with beta clamp of polymerase III; belongs to Y family of polymerases; does not contain proofreading function), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977452.1), ",1328594,1329985,1391,7,33.86053199137311,29.91681215980282,69.23076923076923,69.23076923076923
2617,CDS,"product (signal peptidase II), EC_number (3.4.23.36), transl_table (11), protein_id (ref|WP_003877697.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877697.1), ",1330957,1331511,554,1,44.04332129963899,44.04332129963899,44.04332129963899,44.04332129963899
2629,CDS,"product (SRPBCC family protein), transl_table (11), protein_id (ref|WP_003876166.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_216062.1), ",1335768,1336199,431,2,97.4477958236659,69.83758700696056,97.4477958236659,97.4477958236659
2633,CDS,"product (PPOX class F420-dependent oxidoreductase), transl_table (11), protein_id (ref|WP_003876168.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725337.1), ",1339992,1340438,446,1,71.97309417040358,71.97309417040358,71.97309417040358,71.97309417040358
2635,CDS,"product (helix-turn-helix domain-containing protein), transl_table (11), protein_id (ref|WP_003876169.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725336.1), ",1340497,1340913,416,1,88.70192307692307,88.70192307692307,88.70192307692308,88.70192307692308
2653,CDS,"product (aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme), transl_table (11), protein_id (ref|WP_003877710.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014942382.1), ",1348982,1350310,1328,2,23.26807228915663,23.26807228915663,23.26807228915663,23.26807228915663
2655,CDS,"product (malto-oligosyltrehalose trehalohydrolase), transl_table (11), protein_id (ref|WP_010949138.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977429.1), ",1350516,1352288,1772,1,8.690744920993227,8.690744920993227,8.690744920993229,8.690744920993229
2657,CDS,"product (malto-oligosyltrehalose synthase), transl_table (11), protein_id (ref|WP_010949139.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877712.1), ",1352281,1354581,2300,3,28.78260869565217,20.50724637681159,28.78260869565218,28.78260869565218
2659,CDS,"product (glycogen debranching protein GlgX), transl_table (11), protein_id (ref|WP_010949140.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_016706212.1), ",1354585,1356783,2198,2,9.326660600545951,9.326660600545951,9.326660600545951,9.326660600545951
2663,CDS,"product (NlpC/P60 family peptidoglycan-binding protein RipD), transl_table (11), protein_id (ref|WP_003877715.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977421.1), ",1359174,1360013,839,7,91.89511323003575,53.1585220500596,91.89511323003576,91.89511323003576
2665,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876184.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876184.1), ",1360345,1360812,467,2,100.0,97.53747323340471,100.0,100.0
2667,CDS,"product (adenosylmethionine--8-amino-7-oxononanoate transaminase), EC_number (2.6.1.62), transl_table (11), protein_id (ref|WP_003876185.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725324.1), ",1360875,1362191,1316,3,64.43768996960486,14.8936170212766,64.43768996960486,64.43768996960486
2669,CDS,"product (8-amino-7-oxononanoate synthase), transl_table (11), protein_id (ref|WP_003877716.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877716.1), ",1362196,1363341,1145,3,82.882096069869,79.01018922852982,82.882096069869,82.882096069869
2671,CDS,"product (ATP-dependent dethiobiotin synthetase BioD), EC_number (6.3.3.3), transl_table (11), protein_id (ref|WP_003877717.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014711924.1), ",1363346,1364026,680,1,24.26470588235294,24.26470588235294,24.26470588235294,24.26470588235294
2673,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876188.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876188.1), ",1364026,1364535,509,1,51.8664047151277,51.8664047151277,51.8664047151277,51.8664047151277
2677,CDS,"product (HAMP domain-containing protein), transl_table (11), protein_id (ref|WP_010949144.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949144.1), ",1366028,1368220,2192,1,18.56751824817518,18.56751824817518,18.56751824817518,18.56751824817518
2679,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876191.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014942367.1), ",1368272,1369636,1364,2,54.76539589442815,33.32111436950147,54.76539589442815,54.76539589442815
2681,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876192.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876192.1), ",1369633,1369995,362,1,100.0,100.0,100.0,100.0
2683,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_019305725.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725318.1), ",1369999,1371831,1832,1,15.99344978165939,15.99344978165939,15.99344978165939,15.99344978165939
2691,CDS,"product (DUF2567 domain-containing protein), transl_table (11), protein_id (ref|WP_003877723.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725316.1), ",1373583,1374260,677,1,100.0,100.0,100.0,100.0
2695,CDS,"product (IS110-like element ISMpa1 family transposase), transl_table (11), protein_id (ref|WP_003876199.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876199.1), ",1375983,1377206,1223,1,37.53066230580539,37.53066230580539,37.5306623058054,37.5306623058054
2701,CDS,"product (L-aspartate oxidase), EC_number (1.4.3.16), transl_table (11), protein_id (ref|WP_010949148.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014942361.1), ",1379046,1380638,1592,2,49.24623115577889,19.91206030150754,49.24623115577889,49.24623115577889
2709,CDS,"product (histidinol-phosphate transaminase), EC_number (2.6.1.9), transl_table (11), protein_id (ref|WP_003876206.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725310.1), ",1383574,1384770,1196,1,11.78929765886288,11.78929765886288,11.78929765886288,11.78929765886288
2715,CDS,"product (bifunctional 1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase/phosphoribosylanthranilate isomerase PriA), EC_number (5.3.1.16), EC_number (5.3.1.24), transl_table (11), protein_id (ref|WP_003876209.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977380.1), ",1386028,1386759,731,1,18.87824897400821,18.87824897400821,18.87824897400821,18.87824897400821
2723,CDS,"product (calcium:proton antiporter), transl_table (11), protein_id (ref|WP_003877734.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876213.1), ",1388812,1389918,1106,3,29.47558770343581,23.74924653405666,29.47558770343581,29.47558770343581
2727,CDS,"product (anthranilate synthase component I), EC_number (4.1.3.27), transl_table (11), protein_id (ref|WP_003876215.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_216125.1), ",1390530,1392062,1532,1,5.091383812010443,5.091383812010443,5.091383812010444,5.091383812010444
2729,CDS,"product (hypothetical protein), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008257759.1), ",1392059,1392561,502,1,100.0,100.0,100.0,100.0
2737,CDS,"product (prolipoprotein diacylglyceryl transferase), transl_table (11), protein_id (ref|WP_003876220.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876220.1), ",1395645,1396928,1283,3,34.76227591582229,26.94206287347363,34.76227591582229,34.76227591582229
2743,CDS,"product (acyl-CoA thioesterase II), transl_table (11), protein_id (ref|WP_003876223.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876223.1), ",1398947,1399849,902,1,14.7450110864745,14.7450110864745,14.7450110864745,14.7450110864745
2745,CDS,"product (DUF2156 domain-containing protein), transl_table (11), protein_id (ref|WP_003876224.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725301.1), ",1399991,1401388,1397,1,9.019327129563349,9.019327129563349,9.01932712956335,9.01932712956335
2749,CDS,"product (thiol reductant ABC exporter subunit CydD), transl_table (11), protein_id (ref|WP_003876226.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725299.1), ",1403067,1404689,1622,2,20.71516646115906,14.79654747225647,20.71516646115906,20.71516646115906
2751,CDS,"product (cytochrome d ubiquinol oxidase subunit II), transl_table (11), protein_id (ref|WP_003877743.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009954947.1), ",1404752,1405792,1040,1,23.17307692307692,23.17307692307692,23.17307692307692,23.17307692307692
2763,CDS,"product (lipid-transfer protein), transl_table (11), protein_id (ref|WP_003876232.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009954951.1), ",1410925,1412139,1214,1,20.0164744645799,20.0164744645799,20.0164744645799,20.0164744645799
2765,CDS,"product (Zn-ribbon domain-containing OB-fold protein), transl_table (11), protein_id (ref|WP_003876233.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876233.1), ",1412136,1412576,440,3,48.18181818181818,45.0,48.18181818181818,48.18181818181818
2771,CDS,"product (carotenoid oxygenase family protein), transl_table (11), protein_id (ref|WP_003876236.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977351.1), ",1416085,1417611,1526,3,21.29750982961992,15.46526867627785,21.29750982961992,21.29750982961992
2781,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876241.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725290.1), ",1421615,1422613,998,1,19.23847695390782,19.23847695390782,19.23847695390782,19.23847695390782
2785,CDS,"product (ATP-binding cassette domain-containing protein), transl_table (11), protein_id (ref|WP_073579004.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014711905.1), ",1423172,1425739,2567,1,13.24503311258278,13.24503311258278,13.24503311258278,13.24503311258278
2787,CDS,"product (serine/threonine protein kinase), transl_table (11), protein_id (ref|WP_003877752.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014380346.1), ",1425998,1428073,2075,2,14.36144578313253,14.36144578313253,14.36144578313253,14.36144578313253
2791,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003877754.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877754.1), ",1428622,1429407,785,1,27.38853503184713,27.38853503184713,27.38853503184713,27.38853503184713
2797,CDS,"product (multidrug transporter), transl_table (11), pseudo, note (incomplete; partial in the middle of a contig; missing start), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014942317.1), ",1432491,1433564,1073,1,11.55638397017707,11.55638397017707,11.55638397017707,11.55638397017707
2801,CDS,"product (membrane protein), transl_table (11), protein_id (ref|WP_033707580.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014380345.1), ",1434342,1435925,1583,1,8.528111181301327,8.528111181301327,8.528111181301327,8.528111181301327
2805,CDS,"product (universal stress protein), transl_table (11), protein_id (ref|WP_003876252.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007169726.1), ",1436211,1436654,443,1,27.76523702031603,27.76523702031603,27.76523702031603,27.76523702031603
2809,CDS,"product (excinuclease ABC subunit UvrA), EC_number (3.1.25.-), transl_table (11), protein_id (ref|WP_003876254.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_216154.1), ",1437466,1440381,2915,4,34.45397369925672,5.463121783876501,96.80960548885078,96.80960548885078
2815,CDS,"product (cytochrome P450), transl_table (11), protein_id (ref|WP_010949167.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949167.1), ",1441777,1443147,1370,1,18.9051094890511,18.9051094890511,18.9051094890511,18.9051094890511
2817,CDS,"product (class I SAM-dependent methyltransferase), transl_table (11), protein_id (ref|WP_003876258.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876258.1), ",1443224,1443823,599,1,26.04340567612688,26.04340567612688,26.04340567612688,26.04340567612688
2823,CDS,"product (TetR/AcrR family transcriptional regulator), transl_table (11), protein_id (ref|WP_003876262.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876262.1), ",1448031,1448690,659,1,19.11987860394537,19.11987860394537,19.11987860394537,19.11987860394537
2825,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876263.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876263.1), ",1448761,1449162,401,1,55.11221945137157,55.11221945137157,55.11221945137157,55.11221945137157
2827,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003877764.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008257638.1), ",1449186,1450601,1415,2,24.34628975265018,24.34628975265018,71.66077738515901,71.66077738515901
2829,CDS,"product (bifunctional lysylphosphatidylglycerol synthetase/lysine--tRNA ligase LysX), EC_number (2.3.2.3), EC_number (6.1.1.6), transl_table (11), protein_id (ref|WP_085978599.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_216156.1), ",1450749,1454330,3581,2,4.551801172856744,4.384250209438704,4.551801172856744,4.551801172856744
2839,CDS,"product (DUF2236 domain-containing protein), transl_table (11), protein_id (ref|WP_003876270.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977310.1), ",1456698,1457765,1067,1,21.36832239925023,21.36832239925023,21.36832239925024,21.36832239925024
2843,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876272.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007776064.1), ",1458898,1459716,818,1,16.01466992665037,16.01466992665037,16.01466992665037,16.01466992665037
2847,CDS,"product (phenylalanine--tRNA ligase subunit beta), EC_number (6.1.1.20), transl_table (11), protein_id (ref|WP_010949175.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011739756.1), ",1460955,1463441,2486,1,14.15929203539823,14.15929203539823,14.15929203539823,14.15929203539823
2863,CDS,"product (argininosuccinate lyase), EC_number (4.3.2.1), transl_table (11), protein_id (ref|WP_003876282.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876282.1), ",1470627,1472045,1418,2,35.19040902679831,22.60225669957687,35.19040902679831,35.19040902679831
2867,CDS,"product (polyketide synthase), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014380320.1), ",1473275,1479650,6375,11,31.42483660130719,15.25276292335116,75.04313725490196,75.04313725490196
