,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
6428,CDS,"product (NAD dependent epimerase/dehydratase), transl_table (11), protein_id (ref|YP_005227437.1|), ",3125648,3126643,995,2,23.31658291457287,22.81407035175879,23.31658291457287,23.31658291457287
6470,CDS,"product (YdiU family protein), transl_table (11), protein_id (ref|YP_005227457.1|), ",3145703,3147145,1442,2,18.93203883495146,15.98474341192788,18.93203883495146,18.93203883495146
6570,CDS,"product (DMT family transporter), transl_table (11), protein_id (ref|YP_005227505.1|), ",3191628,3192524,896,2,16.62946428571428,16.62946428571428,16.62946428571428,16.62946428571428
6590,CDS,"product (putative nitrate reductase), transl_table (11), protein_id (ref|YP_005227515.1|), ",3205256,3207856,2600,5,94.84615384615384,5.700000000000001,94.84615384615384,94.84615384615384
6608,CDS,"product (nitrate regulatory protein), transl_table (11), protein_id (ref|YP_005227523.1|), ",3215117,3216298,1181,1,13.37849280270957,13.37849280270957,13.37849280270957,13.37849280270957
6658,CDS,"product (type VI secretion system baseplate subunit TssG), transl_table (11), protein_id (ref|YP_005227548.1|), ",3237461,3238477,1016,1,17.81496062992126,17.81496062992126,17.81496062992126,17.81496062992126
6662,CDS,"product (type VI secretion protein VasK), transl_table (11), protein_id (ref|YP_005227550.1|), ",3240404,3243814,3410,1,6.099706744868035,6.099706744868035,6.099706744868035,6.099706744868035
6709,CDS,"product (type VI secretion system tip protein VgrG), transl_table (11), protein_id (ref|YP_005227573.1|), ",3257035,3259521,2486,1,7.723250201126307,7.723250201126307,7.723250201126307,7.723250201126307
6749,misc_feature,"note (potential frameshift: common BLAST hit: gi|238895343|ref|YP_002920078.1| ABC-type high-affinity branched-chain amino acid transport system), ",3275993,3277278,1285,2,15.3307392996109,15.13618677042802,15.3307392996109,15.3307392996109
6751,CDS,"product (high-affinity branched-chain amino acid transport), transl_table (11), protein_id (ref|YP_005227593.1|), ",3275993,3276913,920,2,21.41304347826087,21.14130434782609,21.41304347826087,21.41304347826087
6790,CDS,"product (circularly permuted type 2 ATP-grasp protein), transl_table (11), protein_id (ref|YP_005227612.1|), ",3293343,3294782,1439,1,12.50868658790827,12.50868658790827,12.50868658790827,12.50868658790827
6792,CDS,"product (periplasmic trehalase), transl_table (11), protein_id (ref|YP_005227613.1|), ",3295167,3296912,1745,2,8.08022922636103,7.134670487106018,8.080229226361032,8.080229226361032
6800,CDS,"product (muramoyltetrapeptide carboxypeptidase), transl_table (11), protein_id (ref|YP_005227617.1|), ",3300647,3301027,380,1,18.15789473684211,18.15789473684211,18.15789473684211,18.15789473684211
6806,CDS,"product (D-amino acid dehydrogenase small subunit), transl_table (11), protein_id (ref|YP_005227620.1|), ",3303950,3305173,1223,3,26.12428454619787,11.93785772690106,42.76369582992641,42.76369582992641
6858,CDS,"product (putative transmembrane protein), transl_table (11), protein_id (ref|YP_005227646.1|), ",3326832,3328379,1547,1,12.28183581124757,12.28183581124757,12.28183581124758,12.28183581124758
6914,CDS,"product (putative resistance protein), transl_table (11), protein_id (ref|YP_005227674.1|), ",3353850,3354719,869,1,23.9355581127733,23.9355581127733,23.9355581127733,23.9355581127733
7065,CDS,"product (cellulose biosynthesis regulator YedQ), transl_table (11), protein_id (ref|YP_005227745.1|), ",3417959,3419398,1439,1,16.81723419041001,16.81723419041001,16.81723419041001,16.81723419041001
7067,CDS,"product (DUF808 domain-containing protein), transl_table (11), protein_id (ref|YP_005227746.1|), ",3419753,3420664,911,2,13.94072447859495,13.94072447859495,13.94072447859495,13.94072447859495
7115,CDS,"product (High-molecular-weight nonribosomal peptide/polyketide synthetase 1 (HMWP1)), transl_table (11), protein_id (ref|YP_005227767.1|), ",3448881,3458372,9491,1,1.664735012116742,1.664735012116742,1.664735012116742,1.664735012116742
7149,CDS,"product (type IV secretory pathway VirB10 component), transl_table (11), protein_id (ref|YP_005227784.1|), ",3476000,3477250,1250,1,13.92,13.92,13.92,13.92
7193,CDS,"product (putative MATE family transport protein), transl_table (11), protein_id (ref|YP_005227805.1|), ",3504756,3506192,1436,3,12.67409470752089,10.95636025998143,12.67409470752089,12.67409470752089
7211,CDS,"product (putative tellurite resistance protein), transl_table (11), protein_id (ref|YP_005227813.1|), ",3512017,3512349,332,1,56.32530120481928,56.32530120481928,56.32530120481928,56.32530120481928
7223,CDS,"product (putative LysR-family transcriptional regulator), transl_table (11), protein_id (ref|YP_005227819.1|), ",3517363,3518319,956,1,16.84100418410042,16.84100418410042,16.84100418410042,16.84100418410042
7233,CDS,"product (adenosylcobinamide-GDP ribazoletransferase), transl_table (11), protein_id (ref|YP_005227824.1|), ",3522023,3522763,740,2,33.91891891891892,25.4054054054054,33.91891891891892,33.91891891891892
7253,CDS,"product (putative LysR-family transcriptional regulator), transl_table (11), protein_id (ref|YP_005227834.1|), ",3534760,3535650,890,2,17.75280898876404,17.75280898876404,17.75280898876404,17.75280898876404
7365,CDS,"product (two-component regulatory system sensor protein), transl_table (11), protein_id (ref|YP_005227890.1|), ",3604844,3606322,1478,1,8.930987821380242,8.930987821380242,8.930987821380244,8.930987821380244
7379,CDS,"product (putative ABC transport system permease), transl_table (11), protein_id (ref|YP_005227897.1|), ",3612623,3613660,1037,1,15.81485053037608,15.81485053037608,15.81485053037608,15.81485053037608
7413,CDS,"product (LysR family transcriptional regulator), transl_table (11), protein_id (ref|YP_005227914.1|), ",3631491,3632405,914,1,15.97374179431072,15.97374179431072,15.97374179431072,15.97374179431072
7442,CDS,"product (putative ABC-type proline/glycine betaine transport system inner membrane component), transl_table (11), protein_id (ref|YP_005227928.1|), ",3644148,3644885,737,3,46.26865671641791,37.35866123925825,46.26865671641791,46.26865671641791
7444,CDS,"product (ATPase), transl_table (11), protein_id (ref|YP_005227929.1|), ",3644869,3645816,947,1,25.2375923970433,25.2375923970433,25.23759239704329,25.23759239704329
7446,CDS,"product (putative ABC-type proline/glycine betaine transport system permease component), transl_table (11), protein_id (ref|YP_005227930.1|), ",3645809,3646966,1157,1,36.64649956784788,36.64649956784788,36.64649956784788,36.64649956784788
7496,CDS,"product (putative esterase), transl_table (11), protein_id (ref|YP_005227955.1|), ",3675242,3676075,833,1,15.84633853541416,15.84633853541416,15.84633853541417,15.84633853541417
7557,CDS,"product (LysR family transcriptional regulator), transl_table (11), protein_id (ref|YP_005227985.1|), ",3709377,3710264,887,2,14.20518602029312,14.20518602029312,14.20518602029312,14.20518602029312
7581,CDS,"product (putative MgtE integral membrane region), transl_table (11), protein_id (ref|YP_005227996.1|), ",3721631,3723067,1436,2,11.14206128133705,11.14206128133705,11.14206128133705,11.14206128133705
7615,CDS,"product (sn-glycerol-3-phosphate dehydrogenase large subunit), transl_table (11), protein_id (ref|YP_005228013.1|), ",3746883,3748505,1622,2,7.644882860665844,7.644882860665844,7.644882860665844,7.644882860665844
7751,CDS,"product (MFS transporter), transl_table (11), protein_id (ref|YP_005228081.1|), ",3814741,3815916,1175,1,24.59574468085107,24.59574468085107,24.59574468085106,24.59574468085106
7775,CDS,"product (acetyl-CoA acetyltransferase), transl_table (11), protein_id (ref|YP_005228093.1|), ",3827687,3828997,1310,1,5.877862595419847,5.877862595419847,5.877862595419847,5.877862595419847
7801,CDS,"product (putative cyanate transporter), transl_table (11), protein_id (ref|YP_005228104.1|), ",3836830,3838026,1196,1,7.525083612040135,7.525083612040135,7.525083612040134,7.525083612040134
7915,CDS,"product (reactivating factor for ethanolamine ammonia lyase), transl_table (11), protein_id (ref|YP_005228155.1|), ",3885133,3886536,1403,1,14.61154668567356,14.61154668567356,14.61154668567356,14.61154668567356
7917,CDS,"product (ethanolamine utilization, putative transport protein), transl_table (11), protein_id (ref|YP_005228156.1|), ",3886533,3887765,1232,1,17.53246753246753,17.53246753246753,17.53246753246753,17.53246753246753
7962,misc_feature,"note (potential frameshift: common BLAST hit: gi|238895934|ref|YP_002920670.1| putative acyl-CoA N-acyltransferase), ",3911524,3913528,2004,1,8.383233532934131,8.383233532934131,8.383233532934131,8.383233532934131
7984,CDS,"product (beta-barrel assembly-enhancing protease), transl_table (11), protein_id (ref|YP_005228189.1|), ",3919931,3921394,1463,1,15.72112098427888,15.72112098427888,15.72112098427888,15.72112098427888
8008,CDS,"product (putative cytochrome C-type biogenesis protein), transl_table (11), protein_id (ref|YP_005228201.1|), ",3933930,3936158,2228,1,6.732495511669659,6.732495511669659,6.732495511669659,6.732495511669659
8031,CDS,"product (Gfo/Idh/MocA family oxidoreductase), transl_table (11), protein_id (ref|YP_005228212.1|), ",3947350,3948429,1079,1,12.8822984244671,12.8822984244671,12.8822984244671,12.8822984244671
8095,CDS,"product (putative transferase), transl_table (11), protein_id (ref|YP_005228244.1|), ",3984794,3988069,3275,2,4.427480916030534,4.427480916030534,4.427480916030534,4.427480916030534
8151,CDS,"product (tRNA1(Val) (adenine(37)-N6)-methyltransferase), transl_table (11), protein_id (ref|YP_005228272.1|), ",4016898,4017635,737,1,19.40298507462687,19.40298507462687,19.40298507462687,19.40298507462687
8288,CDS,"product (phage tail protein), transl_table (11), protein_id (ref|YP_005228336.1|), ",4077293,4078363,1070,1,12.42990654205608,12.42990654205608,12.42990654205608,12.42990654205608
8382,CDS,"product (glycine betaine transporter membrane protein), transl_table (11), protein_id (ref|YP_005228382.1|), ",4115484,4116551,1067,1,11.80880974695408,11.80880974695408,11.80880974695408,11.80880974695408
8398,CDS,"product (multidrug resistance protein membrane translocase), transl_table (11), protein_id (ref|YP_005228390.1|), ",4120812,4122350,1538,1,15.47464239271782,15.47464239271782,15.47464239271781,15.47464239271781
8400,CDS,"product (putative isopropylmalate/homocitrate/citramalate synthase), transl_table (11), protein_id (ref|YP_005228391.1|), ",4122487,4124163,1676,1,15.15513126491647,15.15513126491647,15.15513126491647,15.15513126491647
8466,CDS,"product (hydrogenase maturation protein), transl_table (11), protein_id (ref|YP_005228420.1|), ",4150323,4152557,2234,1,7.20680393912265,7.20680393912265,7.20680393912265,7.20680393912265
8470,CDS,"product (ascBF operon repressor), transl_table (11), protein_id (ref|YP_005228422.1|), ",4153230,4154243,1013,1,14.21520236920039,14.21520236920039,14.21520236920039,14.21520236920039
8557,CDS,"product (vtamin B12-transporter permease), transl_table (11), protein_id (ref|YP_005228465.1|), ",4195224,4196219,995,1,28.34170854271357,28.34170854271357,28.34170854271357,28.34170854271357
8573,CDS,"product (putative flavoprotein), transl_table (11), protein_id (ref|YP_005228473.1|), ",4203662,4204255,593,1,24.62057335581787,24.62057335581787,24.62057335581787,24.62057335581787
8579,CDS,"product (putative permease), transl_table (11), protein_id (ref|YP_005228476.1|), ",4205840,4207042,1202,1,14.39267886855241,14.39267886855241,14.39267886855241,14.39267886855241
8611,CDS,"product (phosphoadenosine phosphosulfate reductase), transl_table (11), protein_id (ref|YP_005228492.1|), ",4220065,4220799,734,1,23.97820163487738,23.97820163487738,23.97820163487738,23.97820163487738
8615,CDS,"product (sulfite reductase subunit alpha), transl_table (11), protein_id (ref|YP_005228494.1|), ",4222610,4224382,1772,1,8.01354401805869,8.01354401805869,8.01354401805869,8.01354401805869
8639,CDS,"product (glycerate kinase), transl_table (11), protein_id (ref|YP_005228506.1|), ",4238337,4239476,1139,1,18.9640035118525,18.9640035118525,18.9640035118525,18.9640035118525
8665,CDS,"product (acyl-CoA dehydrogenase family protein), transl_table (11), protein_id (ref|YP_005228519.1|), ",4253573,4254796,1223,1,14.39084219133279,14.39084219133279,14.39084219133279,14.39084219133279
8685,CDS,"product (exonuclease IX), transl_table (11), protein_id (ref|YP_005228529.1|), ",4265419,4266174,755,1,18.41059602649007,18.41059602649007,18.41059602649007,18.41059602649007
8687,CDS,"product (L-1,2-propanediol oxidoreductase), transl_table (11), protein_id (ref|YP_005228530.1|), ",4266245,4267393,1148,1,20.81881533101046,20.81881533101046,20.81881533101045,20.81881533101045
8729,CDS,"product (cobyric acid synthase), transl_table (11), protein_id (ref|YP_005228548.1|), ",4283646,4285169,1523,1,12.60669730794485,12.60669730794485,12.60669730794485,12.60669730794485
8753,CDS,"product (cobalt-precorrin-7 (C(5))-methyltransferase), transl_table (11), protein_id (ref|YP_005228560.1|), ",4293063,4293668,605,1,33.05785123966943,33.05785123966943,33.05785123966942,33.05785123966942
8759,CDS,"product (cobalamin biosynthesis protein CobD), transl_table (11), protein_id (ref|YP_005228563.1|), ",4295444,4296403,959,1,17.41397288842544,17.41397288842544,17.41397288842544,17.41397288842544
8785,CDS,"product (propanediol utilization), transl_table (11), protein_id (ref|YP_005228576.1|), ",4306939,4307430,491,1,38.4928716904277,38.4928716904277,38.4928716904277,38.4928716904277
8815,CDS,"product (exonuclease V subunit alpha), transl_table (11), protein_id (ref|YP_005228591.1|), ",4320633,4322477,1844,2,14.37093275488069,10.81887201735358,14.37093275488069,14.37093275488069
8829,CDS,"product (prepilin peptidase-dependent protein A), transl_table (11), protein_id (ref|YP_005228598.1|), ",4333670,4334221,551,1,41.56079854809438,41.56079854809438,41.56079854809438,41.56079854809438
8849,CDS,"product (lysophospholipid transporter LplT), transl_table (11), protein_id (ref|YP_005228608.1|), ",4342979,4344172,1193,1,14.50125733445097,14.50125733445097,14.50125733445096,14.50125733445096
8903,CDS,"product (acetyl-CoA acetyltransferase), transl_table (11), protein_id (ref|YP_005228635.1|), ",4372127,4373305,1178,1,16.29881154499151,16.29881154499151,16.29881154499151,16.29881154499151
8919,CDS,"product (putative fimbrial-like protein), transl_table (11), protein_id (ref|YP_005228643.1|), ",4379779,4380414,635,1,26.61417322834646,26.61417322834646,26.61417322834646,26.61417322834646
8967,CDS,"product (multidrug efflux system protein MdtO), transl_table (11), protein_id (ref|YP_005228667.1|), ",4402208,4404145,1937,2,15.539494062984,12.59679917398038,15.539494062984,15.539494062984
8973,CDS,"product (di-/tripeptide transporter), transl_table (11), protein_id (ref|YP_005228670.1|), ",4406137,4407690,1553,2,11.9768190598841,11.9768190598841,11.97681905988409,11.97681905988409
9015,CDS,"product (site-specific tyrosine recombinase XerD), transl_table (11), protein_id (ref|YP_005228690.1|), ",4425340,4426236,896,1,14.62053571428572,14.62053571428572,14.62053571428571,14.62053571428571
9087,CDS,"product (thiamine pyrophosphate enzyme), transl_table (11), protein_id (ref|YP_005228726.1|), ",4462331,4463971,1640,1,9.695121951219512,9.695121951219512,9.695121951219512,9.695121951219512
9305,CDS,"product (GNAT family N-acetyltransferase), transl_table (11), protein_id (ref|YP_005228834.1|), ",4560918,4561334,416,1,32.45192307692308,32.45192307692308,32.45192307692308,32.45192307692308
9361,CDS,"product (repressor protein for FtsI), transl_table (11), protein_id (ref|YP_005228862.1|), ",4587178,4588590,1412,2,11.8271954674221,11.8271954674221,11.8271954674221,11.8271954674221
9433,CDS,"product (urease subunit alpha), transl_table (11), protein_id (ref|YP_005228898.1|), ",4620104,4621807,1703,1,11.56782149148561,11.56782149148561,11.56782149148561,11.56782149148561
9441,CDS,"product (permease, cytosine/purine, uracil, thiamine, allantoin family), transl_table (11), protein_id (ref|YP_005228902.1|), ",4623749,4625356,1607,1,10.392034847542,10.392034847542,10.392034847542,10.392034847542
9471,CDS,"product (glycerol dehyrdratase activator), transl_table (11), protein_id (ref|YP_005228916.1|), ",4639814,4641637,1823,1,18.04717498628634,18.04717498628634,18.04717498628634,18.04717498628634
9517,CDS,"product (putative ABC transporter permease), transl_table (11), protein_id (ref|YP_005228939.1|), ",4662459,4663493,1034,1,15.66731141199226,15.66731141199226,15.66731141199226,15.66731141199226
9519,CDS,"product (ATPase), transl_table (11), protein_id (ref|YP_005228940.1|), ",4663490,4664977,1487,1,17.41761936785474,17.41761936785474,17.41761936785474,17.41761936785474
9581,CDS,"product (glycerate kinase), transl_table (11), protein_id (ref|YP_005228971.1|), ",4692302,4693447,1145,1,16.50655021834061,16.50655021834061,16.50655021834061,16.50655021834061
9649,CDS,"product (LLM class flavin-dependent oxidoreductase), transl_table (11), protein_id (ref|YP_005229005.1|), ",4722503,4723510,1007,1,14.99503475670308,14.99503475670308,14.99503475670308,14.99503475670308
9811,CDS,"product (protease TldD), transl_table (11), protein_id (ref|YP_005229084.1|), ",4797928,4799373,1445,1,14.2560553633218,14.2560553633218,14.2560553633218,14.2560553633218
10083,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_005229215.1|), ",4910699,4911127,428,1,41.58878504672897,41.58878504672897,41.58878504672897,41.58878504672897
10093,CDS,"product (putative dehydrogenase), transl_table (11), protein_id (ref|YP_005229220.1|), ",4916046,4918175,2129,1,5.730389854391733,5.730389854391733,5.730389854391733,5.730389854391733
10250,CDS,"product (4-amino-4-deoxy-L-arabinose transferase), transl_table (11), protein_id (ref|YP_005229298.1|), ",4999278,5000933,1655,1,12.14501510574018,12.14501510574018,12.14501510574018,12.14501510574018
10264,CDS,"product (nickel ABC transporter periplasmic substrate-binding protein), transl_table (11), protein_id (ref|YP_005229305.1|), ",5007938,5009506,1568,2,47.06632653061224,10.39540816326531,47.06632653061224,47.06632653061224
10300,CDS,"product (putative iron-containing alcohol dehydrogenase), transl_table (11), protein_id (ref|YP_005229323.1|), ",5028134,5029282,1148,1,16.28919860627177,16.28919860627177,16.28919860627178,16.28919860627178
10328,CDS,"product (cellulose synthase subunit BcsC), transl_table (11), protein_id (ref|YP_005229337.1|), ",5045000,5048476,3476,3,72.61219792865361,4.67011891062524,72.61219792865363,72.61219792865363
10358,CDS,"product (cellulose biosynthesis protein BcsO), transl_table (11), protein_id (ref|YP_005229352.1|), ",5070070,5070609,539,1,40.25974025974026,40.25974025974026,40.25974025974026,40.25974025974026
10400,CDS,"product (putative kinase), transl_table (11), protein_id (ref|YP_005229372.1|), ",5091012,5091947,935,1,19.35828877005347,19.35828877005347,19.35828877005348,19.35828877005348
10430,CDS,"product (xylulokinase), transl_table (11), protein_id (ref|YP_005229387.1|), ",5106079,5107533,1454,1,18.08803301237964,18.08803301237964,18.08803301237964,18.08803301237964
10450,CDS,"product (selenocysteinyl-tRNA-specific translation factor), transl_table (11), protein_id (ref|YP_005229397.1|), ",5120018,5121859,1841,2,16.34980988593156,13.93264530146659,16.34980988593156,16.34980988593156
10574,CDS,"product (putative voltage-gated ClC-type chloride channel ClcB), transl_table (11), protein_id (ref|YP_005229459.1|), ",5176733,5177983,1250,2,19.2,16.84,19.2,19.2
10602,CDS,"product (CDP-diacylglycerol pyrophosphatase), transl_table (11), protein_id (ref|YP_005229473.1|), ",5192128,5192898,770,1,27.92207792207792,27.92207792207792,27.92207792207792,27.92207792207792
10618,CDS,"product (AsmA family protein), transl_table (11), protein_id (ref|YP_005229481.1|), ",5200408,5202123,1715,2,9.912536443148689,8.833819241982507,9.912536443148689,9.912536443148689
10634,CDS,"product (bifunctional oxidoreductase/alginate lyase), transl_table (11), protein_id (ref|YP_005229488.1|), ",5211106,5212113,1007,1,16.9811320754717,16.9811320754717,16.9811320754717,16.9811320754717
10668,CDS,"product (putative acetyltransferase), transl_table (11), protein_id (ref|YP_005229505.1|), ",5225396,5225812,416,1,44.71153846153847,44.71153846153847,44.71153846153846,44.71153846153846
10694,CDS,"product (4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase), transl_table (11), protein_id (ref|YP_005229518.1|), ",5238930,5239643,713,3,34.08134642356242,25.66619915848527,34.08134642356242,34.08134642356242
10698,CDS,"product (putative LysR-family transcriptional regulator), transl_table (11), protein_id (ref|YP_005229520.1|), ",5240508,5241734,1226,1,10.92985318107667,10.92985318107667,10.92985318107667,10.92985318107667
10741,CDS,"product (regulatory protein UhpC), transl_table (11), protein_id (ref|YP_005229541.1|), ",5260852,5262180,1328,1,28.84036144578313,28.84036144578313,28.84036144578313,28.84036144578313
10765,CDS,"product (putative Gnt-family transport protein), transl_table (11), protein_id (ref|YP_005229553.1|), ",5271467,5272804,1337,1,15.40762902019447,15.40762902019447,15.40762902019446,15.40762902019446
10769,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_005229555.1|), ",5274153,5274575,422,1,41.46919431279621,41.46919431279621,41.46919431279621,41.46919431279621
